#,FORM #,INCIDENT TITLE,INCIDENT DATE,LOCATION,DESCRIPTION,CATEGORY,LATITUDE,LONGITUDE,Who-1,Url-1,Technology-1,Language-1,Site description-1,Country-1,Start Date-1,End Date-1,FIRST NAME,LAST NAME,EMAIL,APPROVED,VERIFIED
926,1,http://sample2.crowdmap.com,2014-11-26 16:57:00,unknown,http://sample2.crowdmap.com,"uncategorised,Crowdmap,medium",0,0,,,,,,,,,,,,YES,NO
927,1,http://sierraleoneelections.crowdmap.com,2014-11-26 16:57:00,unknown,http://sierraleoneelections.crowdmap.com,"uncategorised,Crowdmap,small",0,0,,,,,,,,,,,,YES,NO
928,1,http://www.vientodelibertad.org/ushahidi,2014-11-26 16:57:00,unknown,http://www.vientodelibertad.org/ushahidi,"uncategorised,Ushahidi,medium",0,0,,,,,,,,,,,,YES,NO
922,1,https://powers2.crowdmap.com,2014-11-26 16:57:00,unknown,https://powers2.crowdmap.com,"uncategorised,Crowdmap,small",0,0,,,,,,,,,,,,YES,NO
923,1,https://getfuel.crowdmap.com,2014-11-26 16:57:00,unknown,https://getfuel.crowdmap.com,"uncategorised,Crowdmap,small",0,0,,,,,,,,,,,,YES,NO
924,1,http://yemenpress.crowdmap.com,2014-11-26 16:57:00,unknown,http://yemenpress.crowdmap.com,"uncategorised,Crowdmap,small",0,0,,,,,,,,,,,,YES,NO
919,1,http://ushahidi.dox.cz,2014-11-26 16:57:00,unknown,http://ushahidi.dox.cz,"uncategorised,Ushahidi,small",0,0,,,,,,,,,,,,YES,NO
920,1,https://gukmintv.crowdmap.com,2014-11-26 16:57:00,unknown,https://gukmintv.crowdmap.com,"uncategorised,Crowdmap,small",0,0,,,,,,,,,,,,YES,NO
921,1,https://urgesandintent.crowdmap.com,2014-11-26 16:57:00,unknown,https://urgesandintent.crowdmap.com,"uncategorised,Crowdmap,small",0,0,,,,,,,,,,,,YES,NO
916,1,http://hurtigruten.crowdmap.com,2014-11-26 16:57:00,unknown,http://hurtigruten.crowdmap.com,"uncategorised,Crowdmap,medium",0,0,,,,,,,,,,,,YES,NO
917,1,https://exe4arsra.crowdmap.com,2014-11-26 16:57:00,unknown,https://exe4arsra.crowdmap.com,"uncategorised,Crowdmap,small",0,0,,,,,,,,,,,,YES,NO
912,1,https://witzenhausen.crowdmap.com,2014-11-26 16:57:00,unknown,https://witzenhausen.crowdmap.com,"uncategorised,Crowdmap,small",0,0,,,,,,,,,,,,YES,NO
913,1,http://ebsandy.crowdmap.com,2014-11-26 16:57:00,unknown,http://ebsandy.crowdmap.com,"uncategorised,Crowdmap,small",0,0,,,,,,,,,,,,YES,NO
914,1,http://cenex2013.crowdmap.com,2014-11-26 16:57:00,unknown,http://cenex2013.crowdmap.com,"uncategorised,Crowdmap,medium",0,0,,,,,,,,,,,,YES,NO
915,1,https://turismodesauceviejo.crowdmap.com,2014-11-26 16:57:00,unknown,https://turismodesauceviejo.crowdmap.com,"uncategorised,Crowdmap,small",0,0,,,,,,,,,,,,YES,NO
908,1,http://globaltelecentremap.crowdmap.com,2014-11-26 16:57:00,unknown,http://globaltelecentremap.crowdmap.com,"uncategorised,Crowdmap,small",0,0,,,,,,,,,,,,YES,NO
909,1,https://riocolorado.crowdmap.com,2014-11-26 16:57:00,unknown,https://riocolorado.crowdmap.com,"uncategorised,Crowdmap,small",0,0,,,,,,,,,,,,YES,NO
910,1,http://www.nashklin.ru,2014-11-26 16:57:00,unknown,http://www.nashklin.ru,"uncategorised,Ushahidi,medium",0,0,,,,,,,,,,,,YES,NO
911,1,http://asiaman2011.crowdmap.com,2014-11-26 16:57:00,unknown,http://asiaman2011.crowdmap.com,"uncategorised,Crowdmap,small",0,0,,,,,,,,,,,,YES,NO
904,1,https://openapp.crowdmap.com,2014-11-26 16:57:00,unknown,https://openapp.crowdmap.com,"uncategorised,Crowdmap,small",0,0,,,,,,,,,,,,YES,NO
905,1,http://ugwifi.crowdmap.com,2014-11-26 16:57:00,unknown,http://ugwifi.crowdmap.com,"uncategorised,Crowdmap,small",0,0,,,,,,,,,,,,YES,NO
906,1,http://dewww.operacionlupa.com,2014-11-26 16:57:00,unknown,http://dewww.operacionlupa.com,"uncategorised,Ushahidi,medium",0,0,,,,,,,,,,,,YES,NO
907,1,http://sigpobservapaz.org,2014-11-26 16:57:00,unknown,http://sigpobservapaz.org,"uncategorised,Ushahidi,large",0,0,,,,,,,,,,,,YES,NO
900,1,https://quiltcampaignpledges.crowdmap.com,2014-11-26 16:57:00,unknown,https://quiltcampaignpledges.crowdmap.com,"uncategorised,Crowdmap,medium",0,0,,,,,,,,,,,,YES,NO
901,1,https://techcampmoz2.crowdmap.com,2014-11-26 16:57:00,unknown,https://techcampmoz2.crowdmap.com,"uncategorised,Crowdmap,small",0,0,,,,,,,,,,,,YES,NO
902,1,https://provasisma.crowdmap.com,2014-11-26 16:57:00,unknown,https://provasisma.crowdmap.com,"uncategorised,Crowdmap,large",0,0,,,,,,,,,,,,YES,NO
903,1,http://sunjournal.crowdmap.com,2014-11-26 16:57:00,unknown,http://sunjournal.crowdmap.com,"uncategorised,Crowdmap,medium",0,0,,,,,,,,,,,,YES,NO
896,1,https://geog581.crowdmap.com,2014-11-26 16:57:00,unknown,https://geog581.crowdmap.com,"uncategorised,Crowdmap,small",0,0,,,,,,,,,,,,YES,NO
897,1,http://amnestyyemen.crowdmap.com,2014-11-26 16:57:00,unknown,http://amnestyyemen.crowdmap.com,"uncategorised,Crowdmap,small",0,0,,,,,,,,,,,,YES,NO
898,1,https://ekmobilkarta.crowdmap.com,2014-11-26 16:57:00,unknown,https://ekmobilkarta.crowdmap.com,"uncategorised,Crowdmap,large",0,0,,,,,,,,,,,,YES,NO
899,1,https://golosameriki.crowdmap.com,2014-11-26 16:57:00,unknown,https://golosameriki.crowdmap.com,"uncategorised,Crowdmap,medium",0,0,,,,,,,,,,,,YES,NO
893,1,https://comootros.crowdmap.com,2014-11-26 16:57:00,unknown,https://comootros.crowdmap.com,"uncategorised,Crowdmap,medium",0,0,,,,,,,,,,,,YES,NO
894,1,https://amnmasr.crowdmap.com,2014-11-26 16:57:00,unknown,https://amnmasr.crowdmap.com,"uncategorised,Crowdmap,small",0,0,,,,,,,,,,,,YES,NO
895,1,http://honatv.crowdmap.com,2014-11-26 16:57:00,unknown,http://honatv.crowdmap.com,"uncategorised,Crowdmap,small",0,0,,,,,,,,,,,,YES,NO
889,1,http://eleccionciudadana.com/mapa,2014-11-26 16:57:00,unknown,http://eleccionciudadana.com/mapa,"uncategorised,Ushahidi,large",0,0,,,,,,,,,,,,YES,NO
890,1,http://uscdash.crowdmap.com,2014-11-26 16:57:00,unknown,http://uscdash.crowdmap.com,"uncategorised,Crowdmap,small",0,0,,,,,,,,,,,,YES,NO
891,1,http://ohiocrimejcu.crowdmap.com,2014-11-26 16:57:00,unknown,http://ohiocrimejcu.crowdmap.com,"uncategorised,Crowdmap,small",0,0,,,,,,,,,,,,YES,NO
892,1,http://viboragroup.com/map/pgbi,2014-11-26 16:57:00,unknown,http://viboragroup.com/map/pgbi,"uncategorised,Ushahidi,medium",0,0,,,,,,,,,,,,YES,NO
885,1,https://crimebook.crowdmap.com,2014-11-26 16:57:00,unknown,https://crimebook.crowdmap.com,"uncategorised,Crowdmap,small",0,0,,,,,,,,,,,,YES,NO
886,1,http://src2012.crowdmap.com,2014-11-26 16:57:00,unknown,http://src2012.crowdmap.com,"uncategorised,Crowdmap,small",0,0,,,,,,,,,,,,YES,NO
887,1,https://entidadesentornoaleuskera.crowdmap.com,2014-11-26 16:57:00,unknown,https://entidadesentornoaleuskera.crowdmap.com,"uncategorised,Crowdmap,small",0,0,,,,,,,,,,,,YES,NO
881,1,https://dusim2014.crowdmap.com,2014-11-26 16:57:00,unknown,https://dusim2014.crowdmap.com,"uncategorised,Crowdmap,small",0,0,,,,,,,,,,,,YES,NO
882,1,https://pori.crowdmap.com,2014-11-26 16:57:00,unknown,https://pori.crowdmap.com,"uncategorised,Crowdmap,small",0,0,,,,,,,,,,,,YES,NO
883,1,http://citizenmap.tempo.co,2014-11-26 16:57:00,unknown,http://citizenmap.tempo.co,"uncategorised,Ushahidi,small",0,0,,,,,,,,,,,,YES,NO
884,1,https://abrenian.crowdmap.com,2014-11-26 16:57:00,unknown,https://abrenian.crowdmap.com,"uncategorised,Crowdmap,small",0,0,,,,,,,,,,,,YES,NO
877,1,https://cclive.crowdmap.com,2014-11-26 16:57:00,unknown,https://cclive.crowdmap.com,"uncategorised,Crowdmap,medium",0,0,,,,,,,,,,,,YES,NO
878,1,https://boulderfloods.crowdmap.com,2014-11-26 16:57:00,unknown,https://boulderfloods.crowdmap.com,"uncategorised,Crowdmap,small",0,0,,,,,,,,,,,,YES,NO
879,1,https://megalithic.crowdmap.com,2014-11-26 16:57:00,unknown,https://megalithic.crowdmap.com,"uncategorised,Crowdmap,small",0,0,,,,,,,,,,,,YES,NO
880,1,https://endbrutalitypvd.crowdmap.com,2014-11-26 16:57:00,unknown,https://endbrutalitypvd.crowdmap.com,"uncategorised,Crowdmap,small",0,0,,,,,,,,,,,,YES,NO
873,1,http://ar.kifaya.org.il,2014-11-26 16:57:00,unknown,http://ar.kifaya.org.il,"uncategorised,Ushahidi,small",0,0,,,,,,,,,,,,YES,NO
874,1,http://hatyaiflood.crowdmap.com,2014-11-26 16:57:00,unknown,http://hatyaiflood.crowdmap.com,"uncategorised,Crowdmap,large",0,0,,,,,,,,,,,,YES,NO
875,1,https://rescue.crowdmap.com,2014-11-26 16:57:00,unknown,https://rescue.crowdmap.com,"uncategorised,Crowdmap,medium",0,0,,,,,,,,,,,,YES,NO
876,1,http://x24europenotreal.crowdmap.com,2014-11-26 16:57:00,unknown,http://x24europenotreal.crowdmap.com,"uncategorised,Crowdmap,small",0,0,,,,,,,,,,,,YES,NO
870,1,https://welly.crowdmap.com,2014-11-26 16:57:00,unknown,https://welly.crowdmap.com,"uncategorised,Crowdmap,small",0,0,,,,,,,,,,,,YES,NO
871,1,http://mapping.fbb.utm.my/vetalert,2014-11-26 16:57:00,unknown,http://mapping.fbb.utm.my/vetalert,"uncategorised,Ushahidi,medium",0,0,,,,,,,,,,,,YES,NO
872,1,https://compassiongreatervancouver.crowdmap.com,2014-11-26 16:57:00,unknown,https://compassiongreatervancouver.crowdmap.com,"uncategorised,Crowdmap,small",0,0,,,,,,,,,,,,YES,NO
866,1,http://ushahidi.map.asocialpsihopat.net,2014-11-26 16:57:00,unknown,http://ushahidi.map.asocialpsihopat.net,"uncategorised,Ushahidi,small",0,0,,,,,,,,,,,,YES,NO
867,1,https://fsbuk.crowdmap.com,2014-11-26 16:57:00,unknown,https://fsbuk.crowdmap.com,"uncategorised,Crowdmap,medium",0,0,,,,,,,,,,,,YES,NO
868,1,http://cdrpdebby.crowdmap.com,2014-11-26 16:57:00,unknown,http://cdrpdebby.crowdmap.com,"uncategorised,Crowdmap,small",0,0,,,,,,,,,,,,YES,NO
869,1,https://bindup.crowdmap.com,2014-11-26 16:57:00,unknown,https://bindup.crowdmap.com,"uncategorised,Crowdmap,large",0,0,,,,,,,,,,,,YES,NO
862,1,https://must.crowdmap.com,2014-11-26 16:57:00,unknown,https://must.crowdmap.com,"uncategorised,Crowdmap,small",0,0,,,,,,,,,,,,YES,NO
863,1,https://elmapadelasaves.crowdmap.com,2014-11-26 16:57:00,unknown,https://elmapadelasaves.crowdmap.com,"uncategorised,Crowdmap,small",0,0,,,,,,,,,,,,YES,NO
864,1,https://telepulesfoldrajz.crowdmap.com,2014-11-26 16:57:00,unknown,https://telepulesfoldrajz.crowdmap.com,"uncategorised,Crowdmap,small",0,0,,,,,,,,,,,,YES,NO
865,1,https://peopleofthecta.crowdmap.com,2014-11-26 16:57:00,unknown,https://peopleofthecta.crowdmap.com,"uncategorised,Crowdmap,small",0,0,,,,,,,,,,,,YES,NO
858,1,http://rockinwalkin.crowdmap.com,2014-11-26 16:57:00,unknown,http://rockinwalkin.crowdmap.com,"uncategorised,Crowdmap,small",0,0,,,,,,,,,,,,YES,NO
859,1,http://londonpubprices.crowdmap.com,2014-11-26 16:57:00,unknown,http://londonpubprices.crowdmap.com,"uncategorised,Crowdmap,small",0,0,,,,,,,,,,,,YES,NO
860,1,http://moldovanwine.net,2014-11-26 16:57:00,unknown,http://moldovanwine.net,"uncategorised,Ushahidi,medium",0,0,,,,,,,,,,,,YES,NO
861,1,https://jfoxmap.crowdmap.com,2014-11-26 16:57:00,unknown,https://jfoxmap.crowdmap.com,"uncategorised,Crowdmap,small",0,0,,,,,,,,,,,,YES,NO
855,1,https://costofchicken.crowdmap.com,2014-11-26 16:57:00,unknown,https://costofchicken.crowdmap.com,"uncategorised,Crowdmap,medium",0,0,,,,,,,,,,,,YES,NO
856,1,http://farmersmarket.ushahidi.tw,2014-11-26 16:57:00,unknown,http://farmersmarket.ushahidi.tw,"uncategorised,Ushahidi,small",0,0,,,,,,,,,,,,YES,NO
857,1,https://apolisi.crowdmap.com,2014-11-26 16:57:00,unknown,https://apolisi.crowdmap.com,"uncategorised,Crowdmap,small",0,0,,,,,,,,,,,,YES,NO
852,1,https://mototurismo.crowdmap.com,2014-11-26 16:57:00,unknown,https://mototurismo.crowdmap.com,"uncategorised,Crowdmap,small",0,0,,,,,,,,,,,,YES,NO
853,1,http://jcuseniorplans.crowdmap.com,2014-11-26 16:57:00,unknown,http://jcuseniorplans.crowdmap.com,"uncategorised,Crowdmap,small",0,0,,,,,,,,,,,,YES,NO
854,1,http://urgentaction.crowdmap.com,2014-11-26 16:57:00,unknown,http://urgentaction.crowdmap.com,"uncategorised,Crowdmap,small",0,0,,,,,,,,,,,,YES,NO
847,1,https://auditazacatecas.crowdmap.com,2014-11-26 16:57:00,unknown,https://auditazacatecas.crowdmap.com,"uncategorised,Crowdmap,small",0,0,,,,,,,,,,,,YES,NO
848,1,https://snigelkartan.crowdmap.com,2014-11-26 16:57:00,unknown,https://snigelkartan.crowdmap.com,"uncategorised,Crowdmap,medium",0,0,,,,,,,,,,,,YES,NO
849,1,http://riomaps.net,2014-11-26 16:57:00,unknown,http://riomaps.net,"uncategorised,Ushahidi,medium",0,0,,,,,,,,,,,,YES,NO
850,1,http://rcrcactivitymapping.crowdmap.com,2014-11-26 16:57:00,unknown,http://rcrcactivitymapping.crowdmap.com,"uncategorised,Crowdmap,small",0,0,,,,,,,,,,,,YES,NO
844,1,https://fingalflooding.crowdmap.com,2014-11-26 16:57:00,unknown,https://fingalflooding.crowdmap.com,"uncategorised,Crowdmap,small",0,0,,,,,,,,,,,,YES,NO
845,1,https://chilemoviliza2.crowdmap.com,2014-11-26 16:57:00,unknown,https://chilemoviliza2.crowdmap.com,"uncategorised,Crowdmap,medium",0,0,,,,,,,,,,,,YES,NO
846,1,https://emergencyroomsaroundnewmexico.crowdmap.com,2014-11-26 16:57:00,unknown,https://emergencyroomsaroundnewmexico.crowdmap.com,"uncategorised,Crowdmap,small",0,0,,,,,,,,,,,,YES,NO
840,1,http://socialmediaclassroom.crowdmap.com,2014-11-26 16:57:00,unknown,http://socialmediaclassroom.crowdmap.com,"uncategorised,Crowdmap,small",0,0,,,,,,,,,,,,YES,NO
841,1,http://tejasindustries.crowdmap.com,2014-11-26 16:57:00,unknown,http://tejasindustries.crowdmap.com,"uncategorised,Crowdmap,small",0,0,,,,,,,,,,,,YES,NO
842,1,http://accidentecirculatie.crowdmap.com,2014-11-26 16:57:00,unknown,http://accidentecirculatie.crowdmap.com,"uncategorised,Crowdmap,medium",0,0,,,,,,,,,,,,YES,NO
843,1,https://canadianissuestest1.crowdmap.com,2014-11-26 16:57:00,unknown,https://canadianissuestest1.crowdmap.com,"uncategorised,Crowdmap,small",0,0,,,,,,,,,,,,YES,NO
836,1,https://orciano2010.crowdmap.com,2014-11-26 16:57:00,unknown,https://orciano2010.crowdmap.com,"uncategorised,Crowdmap,small",0,0,,,,,,,,,,,,YES,NO
837,1,http://jcupathfinder.crowdmap.com,2014-11-26 16:57:00,unknown,http://jcupathfinder.crowdmap.com,"uncategorised,Crowdmap,small",0,0,,,,,,,,,,,,YES,NO
838,1,http://ajuonline.net/travelmap,2014-11-26 16:57:00,unknown,http://ajuonline.net/travelmap,"uncategorised,Ushahidi,small",0,0,,,,,,,,,,,,YES,NO
839,1,http://mivotocuenta.boliviatransparente.org,2014-11-26 16:57:00,unknown,http://mivotocuenta.boliviatransparente.org,"uncategorised,Ushahidi,large",0,0,,,,,,,,,,,,YES,NO
833,1,https://need.crowdmap.com,2014-11-26 16:57:00,unknown,https://need.crowdmap.com,"uncategorised,Crowdmap,small",0,0,,,,,,,,,,,,YES,NO
834,1,http://www.pengacarapublik.org,2014-11-26 16:57:00,unknown,http://www.pengacarapublik.org,"uncategorised,Ushahidi,small",0,0,,,,,,,,,,,,YES,NO
835,1,https://forocomunicacion2012.crowdmap.com,2014-11-26 16:57:00,unknown,https://forocomunicacion2012.crowdmap.com,"uncategorised,Crowdmap,small",0,0,,,,,,,,,,,,YES,NO
829,1,http://www.callanish.org.uk/roman,2014-11-26 16:57:00,unknown,http://www.callanish.org.uk/roman,"uncategorised,Ushahidi,small",0,0,,,,,,,,,,,,YES,NO
830,1,http://jennifertest31.crowdmap.com,2014-11-26 16:57:00,unknown,http://jennifertest31.crowdmap.com,"uncategorised,Crowdmap,medium",0,0,,,,,,,,,,,,YES,NO
831,1,https://testingelsalvador.crowdmap.com,2014-11-26 16:57:00,unknown,https://testingelsalvador.crowdmap.com,"uncategorised,Crowdmap,small",0,0,,,,,,,,,,,,YES,NO
832,1,http://monitor.nature-news-network.org,2014-11-26 16:57:00,unknown,http://monitor.nature-news-network.org,"uncategorised,Ushahidi,small",0,0,,,,,,,,,,,,YES,NO
826,1,https://monitoringbudget.crowdmap.com,2014-11-26 16:57:00,unknown,https://monitoringbudget.crowdmap.com,"uncategorised,Crowdmap,medium",0,0,,,,,,,,,,,,YES,NO
827,1,https://tiarnoedintorni.crowdmap.com,2014-11-26 16:57:00,unknown,https://tiarnoedintorni.crowdmap.com,"uncategorised,Crowdmap,small",0,0,,,,,,,,,,,,YES,NO
828,1,https://annarbor.crowdmap.com,2014-11-26 16:57:00,unknown,https://annarbor.crowdmap.com,"uncategorised,Crowdmap,small",0,0,,,,,,,,,,,,YES,NO
822,1,http://www.russian-fires.ru,2014-11-26 16:57:00,unknown,http://www.russian-fires.ru,"uncategorised,Ushahidi,large",0,0,,,,,,,,,,,,YES,NO
823,1,https://loveopensource.crowdmap.com,2014-11-26 16:57:00,unknown,https://loveopensource.crowdmap.com,"uncategorised,Crowdmap,small",0,0,,,,,,,,,,,,YES,NO
824,1,https://ilgasti.crowdmap.com,2014-11-26 16:57:00,unknown,https://ilgasti.crowdmap.com,"uncategorised,Crowdmap,small",0,0,,,,,,,,,,,,YES,NO
825,1,http://safe2.me/us,2014-11-26 16:57:00,unknown,http://safe2.me/us,"uncategorised,Ushahidi,small",0,0,,,,,,,,,,,,YES,NO
818,1,https://2011croatiaprotests.crowdmap.com,2014-11-26 16:57:00,unknown,https://2011croatiaprotests.crowdmap.com,"uncategorised,Crowdmap,medium",0,0,,,,,,,,,,,,YES,NO
819,1,https://friendsforlife.crowdmap.com,2014-11-26 16:57:00,unknown,https://friendsforlife.crowdmap.com,"uncategorised,Crowdmap,small",0,0,,,,,,,,,,,,YES,NO
820,1,https://mattinopadova.crowdmap.com,2014-11-26 16:57:00,unknown,https://mattinopadova.crowdmap.com,"uncategorised,Crowdmap,medium",0,0,,,,,,,,,,,,YES,NO
821,1,http://eastradios.crowdmap.com,2014-11-26 16:57:00,unknown,http://eastradios.crowdmap.com,"uncategorised,Crowdmap,small",0,0,,,,,,,,,,,,YES,NO
814,1,http://marcha.crowdmap.com,2014-11-26 16:57:00,unknown,http://marcha.crowdmap.com,"uncategorised,Crowdmap,medium",0,0,,,,,,,,,,,,YES,NO
815,1,https://aaccsvq.crowdmap.com,2014-11-26 16:57:00,unknown,https://aaccsvq.crowdmap.com,"uncategorised,Crowdmap,small",0,0,,,,,,,,,,,,YES,NO
816,1,http://postcodentity.crowdmap.com,2014-11-26 16:57:00,unknown,http://postcodentity.crowdmap.com,"uncategorised,Crowdmap,small",0,0,,,,,,,,,,,,YES,NO
817,1,https://baltimoreexample.crowdmap.com,2014-11-26 16:57:00,unknown,https://baltimoreexample.crowdmap.com,"uncategorised,Crowdmap,small",0,0,,,,,,,,,,,,YES,NO
810,1,https://plataformasterritorialesfsol.crowdmap.com,2014-11-26 16:57:00,unknown,https://plataformasterritorialesfsol.crowdmap.com,"uncategorised,Crowdmap,medium",0,0,,,,,,,,,,,,YES,NO
811,1,https://stlouistornado.crowdmap.com,2014-11-26 16:57:00,unknown,https://stlouistornado.crowdmap.com,"uncategorised,Crowdmap,large",0,0,,,,,,,,,,,,YES,NO
812,1,http://ewright.crowdmap.com,2014-11-26 16:57:00,unknown,http://ewright.crowdmap.com,"uncategorised,Crowdmap,small",0,0,,,,,,,,,,,,YES,NO
813,1,http://wiserlocal.crowdmap.com,2014-11-26 16:57:00,unknown,http://wiserlocal.crowdmap.com,"uncategorised,Crowdmap,small",0,0,,,,,,,,,,,,YES,NO
807,1,https://openarabic.crowdmap.com,2014-11-26 16:57:00,unknown,https://openarabic.crowdmap.com,"uncategorised,Crowdmap,small",0,0,,,,,,,,,,,,YES,NO
808,1,http://ephemeris2.crowdmap.com,2014-11-26 16:57:00,unknown,http://ephemeris2.crowdmap.com,"uncategorised,Crowdmap,medium",0,0,,,,,,,,,,,,YES,NO
809,1,https://defiendetuvoto.crowdmap.com,2014-11-26 16:57:00,unknown,https://defiendetuvoto.crowdmap.com,"uncategorised,Crowdmap,large",0,0,,,,,,,,,,,,YES,NO
803,1,https://ohfrackmap.crowdmap.com,2014-11-26 16:57:00,unknown,https://ohfrackmap.crowdmap.com,"uncategorised,Crowdmap,small",0,0,,,,,,,,,,,,YES,NO
804,1,http://alien.crowdmap.com,2014-11-26 16:57:00,unknown,http://alien.crowdmap.com,"uncategorised,Crowdmap,small",0,0,,,,,,,,,,,,YES,NO
805,1,http://yieldmap.crowdmap.com,2014-11-26 16:57:00,unknown,http://yieldmap.crowdmap.com,"uncategorised,Crowdmap,small",0,0,,,,,,,,,,,,YES,NO
806,1,https://liffe.crowdmap.com,2014-11-26 16:57:00,unknown,https://liffe.crowdmap.com,"uncategorised,Crowdmap,small",0,0,,,,,,,,,,,,YES,NO
799,1,https://chronchristmaslights.crowdmap.com,2014-11-26 16:57:00,unknown,https://chronchristmaslights.crowdmap.com,"uncategorised,Crowdmap,small",0,0,,,,,,,,,,,,YES,NO
800,1,https://research2011.crowdmap.com,2014-11-26 16:57:00,unknown,https://research2011.crowdmap.com,"uncategorised,Crowdmap,small",0,0,,,,,,,,,,,,YES,NO
801,1,http://firefighter.crowdmap.com,2014-11-26 16:57:00,unknown,http://firefighter.crowdmap.com,"uncategorised,Crowdmap,small",0,0,,,,,,,,,,,,YES,NO
802,1,https://accrafloods.crowdmap.com,2014-11-26 16:57:00,unknown,https://accrafloods.crowdmap.com,"uncategorised,Crowdmap,small",0,0,,,,,,,,,,,,YES,NO
795,1,http://damage.crowdmap.com,2014-11-26 16:57:00,unknown,http://damage.crowdmap.com,"uncategorised,Crowdmap,small",0,0,,,,,,,,,,,,YES,NO
796,1,https://vawkenya.crowdmap.com,2014-11-26 16:57:00,unknown,https://vawkenya.crowdmap.com,"uncategorised,Crowdmap,medium",0,0,,,,,,,,,,,,YES,NO
797,1,https://luisana.crowdmap.com,2014-11-26 16:57:00,unknown,https://luisana.crowdmap.com,"uncategorised,Crowdmap,small",0,0,,,,,,,,,,,,YES,NO
798,1,http://tambangpesisirlaut.kiara.or.id,2014-11-26 16:57:00,unknown,http://tambangpesisirlaut.kiara.or.id,"uncategorised,Ushahidi,small",0,0,,,,,,,,,,,,YES,NO
791,1,http://legacy.exooo.com,2014-11-26 16:57:00,unknown,http://legacy.exooo.com,"uncategorised,Ushahidi,medium",0,0,,,,,,,,,,,,YES,NO
792,1,http://demo.ldmg.net.au/community,2014-11-26 16:57:00,unknown,http://demo.ldmg.net.au/community,"uncategorised,Ushahidi,small",0,0,,,,,,,,,,,,YES,NO
793,1,http://revizori.crowdmap.com,2014-11-26 16:57:00,unknown,http://revizori.crowdmap.com,"uncategorised,Crowdmap,small",0,0,,,,,,,,,,,,YES,NO
794,1,https://miftah3.crowdmap.com,2014-11-26 16:57:00,unknown,https://miftah3.crowdmap.com,"uncategorised,Crowdmap,small",0,0,,,,,,,,,,,,YES,NO
788,1,http://powerlines.crowdmap.com,2014-11-26 16:57:00,unknown,http://powerlines.crowdmap.com,"uncategorised,Crowdmap,small",0,0,,,,,,,,,,,,YES,NO
789,1,https://lngmonitor.crowdmap.com,2014-11-26 16:57:00,unknown,https://lngmonitor.crowdmap.com,"uncategorised,Crowdmap,small",0,0,,,,,,,,,,,,YES,NO
790,1,https://nymataevents.crowdmap.com,2014-11-26 16:57:00,unknown,https://nymataevents.crowdmap.com,"uncategorised,Crowdmap,medium",0,0,,,,,,,,,,,,YES,NO
785,1,https://community.crowdmap.com,2014-11-26 16:57:00,unknown,https://community.crowdmap.com,"uncategorised,Crowdmap,medium",0,0,,,,,,,,,,,,YES,NO
786,1,https://mujervisible.crowdmap.com,2014-11-26 16:57:00,unknown,https://mujervisible.crowdmap.com,"uncategorised,Crowdmap,small",0,0,,,,,,,,,,,,YES,NO
787,1,http://149.132.37.187/ushahidi,2014-11-26 16:57:00,unknown,http://149.132.37.187/ushahidi,"uncategorised,Ushahidi,small",0,0,,,,,,,,,,,,YES,NO
781,1,https://newshabmap.crowdmap.com,2014-11-26 16:57:00,unknown,https://newshabmap.crowdmap.com,"uncategorised,Crowdmap,small",0,0,,,,,,,,,,,,YES,NO
782,1,https://wifinairobi.crowdmap.com,2014-11-26 16:57:00,unknown,https://wifinairobi.crowdmap.com,"uncategorised,Crowdmap,small",0,0,,,,,,,,,,,,YES,NO
